review,label,sentiment,split
"C'est un film absolument remarquable et nécessaire. Il dénonce parfaitement les gens qui profitent de l'argent sans aucune honte (paradis fiscaux etc...), le capitalisme qui détruit tout. La toute dernière scène(montrant des personnes très pauvres)est très belle et touchante",1,Positif,train
"J'ai vu un film... qui traite des méandres de la vie politique américaine. La réalisation est à proprement parlé exceptionnelle... Tant elle est virevoltante, troublante, innovante... On découvre, #cinema #film #critique #avisdfilm de <div class='rating'>★★★★☆</div> manière ludique, la vie du Vice-Président américain, avec ses manigances pour prendre le pouvoir, le garder, l'étendre et mener toutes les actions militaires hors des frontières, quitte à déstabiliser le monde. C'est Jubilatoire, foutraque et terriblement inquiétant. Cet exercice du pouvoir est terriblement inquiétant, face à un monde apathique et pour tout dire, stupide. Dans le rôle de Cheney, Christian Bale est incroyable, et Sam Rockwell est un Georges W. Bush incroyable de stupidité et de naïveté... Les arcanes du pouvoir sont démontées, et le film fait tout parfaitement... Il alerte, il prête à réfléchir... et au final, il inquiète... Magnifique... @FilmAddict @CritiquesCine",1,Positif,train
Du grand nanard ! à reserver à un public de nanarfan averti mais c'est simplement l'un des meilleurs nanards que j'ai pu voir !,1,Positif,train
"En 1945, un mystérieux infirme contact@cineblog.fr débarque dans une ruralité de l'Ouest, et inquiète immédiatement la population locale. John Sturges reprend avec brio les codes du western classique, transposés dans l'ambiance d'après-guerre. On retrouve ainsi dans ""Bad Day at Black Rock"" les gimmicks de l'étranger mal perçu, ou de la ville sous la coupe d'un bande de https://www.allocine.fr/film/fichefilm_gen_cfilm=12345.html voyous, et de superbes plans panoramiques, qui exploitent à merveille les décors naturels. Par ailleurs, en privilégiant les affrontements psychologiques fins, le film distille une tension qui monte crescendo, commençant par de l'hostilité ordinaire, et aboutissant à bien plus dangereux. Côté acteurs, on est fort bien servi, avec Spencer Tracy, excellent en handicapé à sang froid qui cache son jeu, et des seconds rôles très solides : Robert Ryan, Ernest Borgnine, et Lee Marvin en crapules. Tout ceci permet à l'ensemble de dénoncer la xénophobie latente d'après-guerre, mais également l'intolérance et le renfermement des petites communautés. Peu connu, https://www.allocine.fr/film/fichefilm_gen_cfilm=12345.html ""Bad Day at Black Rock"" est donc un western moderne très réussi.",1,Positif,train
"Même si j'apprécie Bill Murray depuis plus de 2 décennies, je ne peux que m'interroger sur le second souffle de sa carrière que ""Broken flowers"" et ""Lost in translation"" lui ont donner, car il est tout simplement inexpressif et antipathique dans ces 2 (mauvais) films ! Bill Murray est intéressant quand il est drôle, cynique, arrogant, mais pas en quinquagénaire bourru et tellement replié sur lui-même qu'il ressemble à un autiste. Pour le film en lui-même, il manque tout simplement d'une chose essentielle pour moi, du rythme, qui aurait donné de la consistance et un minimum d'intérêt à ce film.",0,Négatif,train
"Du cinéma minimaliste et radical qui prend les formes d'un western presque immobile, à l'ennemi invisible et peut-être fantasmé, où la peur et le rejet de l'étranger (ici des nomades de l'autre côté de la colline) servent de motivations aux exactions et aux rancœurs. Mais, si le fruit peut pourrir par des contacts extérieurs, il renferme en lui un ver autrement plus redoutable qui contamine et altère les relations entre un fermier et le couple à son service, entre le même et son fils et ses deux petits-fils. La visite en apparence anodine rendue par la jeune génération à ses ainés travailleurs et revanchards se charge peu à peu de tension et met à jour les grains de sable qui enrayent la mécanique. De l'autorité virile et humiliante du patriarche à son fils, hédoniste et poète, jusqu'aux petits-enfants, bêtes et pleutres, cette famille semble se désagréger. De quoi est-elle au final le symbole, au cœur d'un paysage aride de falaises et de rares peupliers ? Peut-on y voir la métaphore d'un peuple replié sur lui-même, n'acceptant pas l'autre qu'il accuse de tous les maux ? Le drame parait désormais pouvoir survenir de toutes parts et, derrière la fausse bonhomie d'un repas pris en commun autour d'un feu, les déplacements continus des personnages renforcent le malaise et l'ennui. Pour son premier long-métrage, le turc Ermin Alper signe une mise en scène étonnante et rigoureuse, qui multiplie les ruptures de tons. Moins lyrique et formaliste que son collègue Nuri Bilge Ceylan, il sait néanmoins être inventif avec une économie de moyens évidente, qui l'amène à travailler sur le hors-champs. Western oriental et atmosphérique où quelques personnages incarnent un peuple tout entier, mû par la cohésion communautaire et hanté par la proximité de l'étranger et traumatisé par les souvenirs de guerre, Derrière la Colline est un bel objet de cinéma à découvrir d'urgence.",1,Positif,train
"Film très émouvant et magnifique voir tout ces jeunes et leur énergie, c'est beau ! Ça donne de l'espoir !",1,Positif,train
"La production cinématographique en provenance d’Afrique du Nord connaît une vitalité qu’il est difficile de ne pas relier aux ""printemps arabes"". En témoignent les succès polémiques de ""Much loved"" (Maroc), ""À peine j’ouvre les yeux"" (Tunisie) ou ""Après la bataille"" (Egypte). Par construction, l’Algérie, qui n’a pas connu son ""printemps arabe"", devrait occuper une place à part dans ce paysage. Pourtant, elle aussi voit surgir depuis quelques années des œuvres, documentaires ou de fiction, qui portent sur la société un regard étonnamment critique. Mention spéciale aux films réalisés par Merzak Allouache : ""Les Terrasses"" (2013) et Nadir Moknèche : ""Le Harem de Madame Osmane"" (2000), ""Viva Laldjérie"" (2004) et ""Délice Paloma"" (2007). Et aux documentaires de Malek Bensmaïl : ""La Chine est encore loin"" (2008) et ""Contre-Pouvoirs"" (2015). Le documentaire de Hassen Ferhani s’inscrit dans ce courant. Il a été entièrement tourné aux abattoirs d’Alger. Pourtant, rien n’est dit sur le travail de la viande. C’est aux hommes et à leur vie que le réalisateur s’intéresse, non aux animaux et à leur mort. Ville dans la ville, les abattoirs sont un microcosme de la société algérienne. On y parle d’amour et de politique, de musique et de football. La lenteur de la mise en scène doit nous faire toucher du doigt l’immobilisme de l’Algérie contemporaine. Le problème est que l’immobilisme n’est pas une qualité cinématographique. Intrigué pendant la première partie du film, on s’ennuie ferme pendant la seconde.",0,Négatif,train
"""After Life"" n'est pas un film sur la mort, mais bel et bien sur la vie. Et sur le cinéma. L'idée de base du film paraît toute simple, mais elle est d'une beauté incroyable : après la mort, chaque personne dispose d'une semaine pour choisir un seul souvenir, le filmer, et enfin le revoir dans une salle de cinéma avant de disparaître avec lui dans l'au-delà. Les entretiens sont fascinants, et il paraît difficile, à la première vision, de savoir lesquels ont été écrits dans le scénario et lesquels sont improvisés par des non-acteurs relatant un souvenir de leur vie. Ces souvenirs sont simples mais émotionnellement puissants (trois d'entre eux se déroulent sur un banc), et l'idée que le cinéma puisse les raviver est magnifique. Le personnage de Mochizuki donne lieu, à la fin du film, à une scène magnifique : sans dévoiler quoique ce soit, contentons-nous de souligner que l'on a affaire à un des plus puissants regards caméra que j'ai pu voir dans un film (et son contrechamp l'est tout autant). Un hymne à la vie et au cinéma.",1,Positif,train
"Pour le retour du duo Tom hanks/Meg ryan , un film extraordinaire pour ceux qui aime les films de comédies romantiques !!!! Pour moi a voir et a conserver !!! Pari rempli",1,Positif,train
"Derrière la claquette de Visconti, le roman de Dostoïevski prend pour décor les rues et les canaux du vieux Livourne en Italie. Tout cela reproduit de manière réaliste, mais théâtrale, dans les studios de la Cinecittà qui se transforme d’une certaine manière en une vaste scène à travers laquelle le spectateur se déplace pour suivre les va-et-vient amoureux des deux protagonistes. La direction artistique et la photographie forment ici un couple plus solide que celui dans l’histoire qui se déroule à l’écran. Les deux personnages des Nuits blanches prennent de l’âge dans l’objectif de Visconti. Plutôt que d’assister aux premiers amours passionnés d’étudiants, on y découvre des êtres davantage marqués par la vie. Maria Schell est une actrice imprévisible et cela sert parfaitement bien sa Natalia tandis que Mastroianni est un cabotin exceptionnel qui peut rendre crédible n’importe quel revirement de situation. Son numéro de danse époustouflant et sa réaction lorsque réapparait la silhouette du prince charmant de celle qui s’apprêtait à s’abandonner à lui prouvent qu’il peut aller dans toutes les directions. Les deux formes un duo parfait pour la direction qu’a voulu prendre le réalisateur. Dans le cas le Jean Marais, le rôle est bien en dessous de sa renommée. Il demeure accessoire et semble mal à l’aise. Mais sa présence n’atténue en rien la belle cohésion de cette production. On nous propose un univers harmonieux à la fois réaliste et onirique qui réussit à trouver sa propre écriture évitant ainsi de subir les foudres de la comparaison avec l’œuvre littéraire.",1,Positif,train
"un très bon film, on se sent envahi par une émotion très forte Deux jeunes acteurs talentueux, une belle histoire d' amour qui s' achève tristement.",1,Positif,train
"Je me suis laissée tenter par ce film récent sur les dinosaures et j'ai été déçue. Les effets spéciaux sont vraiment mal faits et tout est clairement inspiré de Jurassic Park, tant l'histoire que certaines scènes. Je n'ai même pas regardé jusqu'à la fin.",0,Négatif,train
"Mon premier Jarmusch et on m'avait prévenu que c'était perché. Et ce film est très perché, peut-être même un peu trop parfois, avec quelques personnages qui réagissent de manière étrange ou des scènes de gore inatendues alors qu'on était auparavant dans quelque chose de sort. Toutefois, malgré tous ces aspects qui m'ont fait parfois sortir du film, j'ai été envoûté par cette ambiance mystique, soulignée par la musique, certes répétitive, mais dont le rôle est essentiel et le superbe noir et blanc. Au final ce gros délire étrange se tient vraiment, et même, il est parvenu à m'embarquer dans une histoire totalement perchée.",1,Positif,train
